customer_id,first_name,last_name,gender,date_of_birth,email,phone_number,address,city,postcode,customer_since,employment_status,annual_income
CUST102009,Mia,Fraser,Female,11.09.1974,mia.fraser@outlook.com,07019996967,97 The Grove,GLASGOW,Z39 3ED,28/03/2005,Retired,115401.68
CUST100693,Lewis,Byrne,Male,26/12/1986,lewis.byrne@btinternet.com,07770076027,159 Queens Road,Cambridg,Z23 4KR,09-01-2020,Student,76413.41
CUST102441,Jessica,Moore,Female,05-20-1967,jessicamoore@icloud.com,07527718199,73 Station Road,Sheffield,S91 7LG,2023-06-21,Employed,90009.73
CUST102735,Dylan,Roberts,Male,31.07.1964,dylan.roberts@hotmail.com,07963850542,77 York Road,BRISTOL,OF7 6UP,03-28-2008,Student,24413.44
CUST102215,Freddie,Carter,Male,03.07.1983,freddiecarter@btinternet.com,07830452586,170 High Street,Manchester,PS68 3IB,30/11/2005,Unemployed,115458.26
CUST100079,Molly,Kelly,Female,04.02.1979,molly_kelly@yahoo.com,07132120468,82 Market Street,Manchester,U14,17.09.2013,Employed,45352.91
CUST100119,Mia,Fraser,Female,17.08.1948,,07788422806,36 Church Lane,Leicster,EU66 1MF,09-15-2008,Unemployed,18517.3
CUST101993,Henry,Martin,Male,13-Apr-1951,henrymartin@yahoo.com,075403,102 Grange Road,birmingham,NW8 5TN,02-02-2017,Student,27231.56
CUST100239,Phoebe,Hughes,Female,04-Jun-1981,phoebe.hughes@icloud.com,07660969545,91 Mill Lane,brighton,FP81 6IE,25.10.2005,Student,69049.71
CUST102932,Jacob,Clark,Male,21.02.1978,jacobclark@gmail.com,07011898445,120 Elm Grove,Leeds,S61 5RO,2017-04-11,Student,
CUST102612,Alfie,Williams,Male,1952-04-19,alfie_williams@outlook.com,07047818846,70 Church Lane,Newcastel,DH71 8VJ,2020-03-30,Unemployed,
CUST100659,Adam,Wright,Male,09.07.1976,adam_wright@gmail.com,07047732407,36 Victoria Road,Coventary,HU26 7CZ,29/10/2018,Self-Employed,125067.49
CUST101444,Ellie,Ali,Female,06-18-1996,ellieali@btinternet.com,07639463237,172 The Grove,OXFORD,CZ51 2CE,02/11/2010,Self-Employed,117581.83
CUST102539,Joshua,Kaur,Male,30/04/2001,joshua.kaur@outlook.com,07613817661,158 Grange Road,BRISTOL,H41 8BP,05-14-2017,Self-Employed,121471.48
CUST101872,  Daniel  ,Stewart,Male,24.03.2005,daniel_stewart@outlook.com,07707163231,126 Green Lane,BRIGHTON,JK71 2HK,22/09/2007,Unemployed,
CUST102099,Ella,Clarke,Female,04-12-1973,ella_clarke@hotmail.com,0044 7828057,36 Green Lane,SHEFFIELD,HU25 2FW,27.03.2010,Self-Employed,129590.97
CUST101317,Arthur,Baker,Male,2003-07-20,,07863168095,59 York Road,Londn,B34 8JC,12-26-2014,Employed,32776.49
CUST102026,Max,Johnson,Male,10/02/1945,maxjohnson@hotmail.com,07286959441,156 Park Avenue,CAMBRIDGE,IV25 6ZW,2024-05-13,Retired,72913.53
CUST103091,Lucy,Kelly,Female,1976-09-20,lucykelly@hotmail.com,07483816035,66 London Road,Bristol,NY10,2006-08-23,Unemployed,
CUST103136,Lewis,Hughes,Male,21/05/1991,lewis_hughes@outlook.com,07540543533,48 Kings Avenue,Coventary,HL39 4BD,2014-01-14,Retired,60887.02
CUST101589,Max,Hill,Male,2000-07-06,max_hill@outlook.com,07096431994,159 Station Road,Southampten,S399P,2009-02-08,,24750.34
CUST102702,Muhammad,King,Male,22/06/1954,muhammadking@btinternet.com,07032468113,32 Church Lane,nottingham,X26 7MM,2014-08-21,Student,56113.25
CUST100833,Rachel,Fraser,Female,12/12/1975,rachel.fraser@outlook.com,07160904704,165 Springfield Road,BRISTOL,H76 7LZ,05-Jan-2005,Student,47659.71
CUST101964,Jessica,Davies,Female,1960-07-22,jessica_davies@icloud.com,07298567709,15 Queens Road,sheffield,D23 5GS,30.06.2005,Employed,
CUST102580,Callum,Stewart,Male,1979-08-05,callum_stewart@hotmail.com,07112093737,15 Green Lane,YORK,M73 0YP,2021-01-12,Employed,62212.07
CUST101017,Olivia,Williams,Female,03-23-1957,oliviawilliams@btinternet.com,07063744968,134 Victoria Road,nottingham,F83 7WJ,14.02.2018,Student,127190.09
CUST101374,Max,Jones,Male,09-08-1989,maxjones@icloud.com,07283255852,179 York Road,birmingham,W62 4EC,05/01/2020,Retired,102457.65
CUST103067,Jack,Jackson,Male,1948-10-03,JACKJACKSON@YAHOO.COM,07390994668,20 Victoria Road,Coventary,Y68,06-30-2013,Self-Employed,81142.02
CUST100304,Liam,James,Male,1983-01-31,liam_james@gmail.com,07302355323,164 Station Road,leeds,ET3 2HH,03-10-2024,Retired,42626.7
CUST100173,Ruby,Jones,Female,14/03/1966,ruby.jones@icloud.com,07921747413,64 High Street,york,PY64 9SD,29-May-2017,Student,118017.96
CUST101293,Sarah,Smith,Female,04-May-1980,sarahsmith@gmail.com,07XX 123456,21 Market Street,cardiff,Q63 8RI,09-04-2019,Retired,77651.17
CUST101121,Florence,White,Female,21.02.2005,florencewhite@btinternet.com,07892565666,193 Church Lane,Liverpol,Y98 9SD,11.03.2007,Unemployed,123949.88
CUST101593,Georgia,Roberts,Other,25-Jul-1979,georgiaroberts@icloud.com,07450470654,114 Windsor Close,LONDON,J38 5YT,10-Sep-2006,Self-Employed,18592.59
CUST102324,Zara,Campbell,Female,28-Sep-1956,zaracampbell@gmail.com,07846302744,66 Green Lane,YORK,IR75 7ZJ,04/03/2006,Student,78337.98
CUST102725,Alice,Johnson,Female,1990-08-09,alicejohnson@icloud.com,073775,92 Queens Road,birmingham,QC78 7UL,01-22-2024,Unemployed,77633.35
CUST101965,Amelia,Khan,Female,23/03/1995,amelia.khan@yahoo.com,07587994144,153 Springfield Road,brighton,J6 4GF,2022-07-14,Student,48137.12
CUST101341,Freya,Ahmed,Female,1971-01-08,freya.ahmed@gmail.com,07314864193,187 Kings Avenue,Glasgow,I32 1RX,28/11/2021,Self-Employed,119950.05
CUST101791,Amy,King,Female,12-13-1996,amy_king@gmail.com,07227074076,99 High Street,Nottingham,XB93 7TC,07-Jun-2018,Student,120696.55
CUST101325,Daniel,Robinson,Male,22/11/1946,daniel.robinson@icloud.com,07471233011,44 Victoria Road,LIVERPOOL,K3 3UI,09.02.2017,Self-Employed,74038.77
CUST102613,Poppy,Ali,Female,16/01/1994,poppyali@btinternet.com,07964376284,18 Church Lane,CARDIFF,MV1 8RL,18.03.2005,Student,83144.71
CUST101436,Ellie,Harrison,Female,1979-05-09,ellie.harrison@icloud.com,07688262497,39 The Grove,Manchster,Y64 3AV,23.11.2011,Student,73321.42
CUST101759,  Rachel  ,O'Connor,Female,1959-11-27,,07985427684,34 High Street,BRIGHTON,G51 4BP,10-Jan-2015,Student,74003.0
CUST100736,Hannah,Williams,Female,02-Oct-1958,hannah.williams@btinternet.com,07205041154,48 Station Road,Brighton,PX32 1RL,05-24-2010,Student,31620.69
CUST102604,Rebecca,Kelly,Female,30.01.1987,rebecca.kelly@btinternet.com,0044 7967970,73 Green Lane,leicester,J6 7EV,25.10.2024,Student,107278.85
CUST101136,Victoria,   Campbell ,Female,03-08-1965,victoria.campbell@icloud.com,07791191489,111 York Road,Cardiff,WO65,07-04-2007,Unemployed,29518.18
CUST101384,Sophie,Wright,Female,12-Feb-1997,sophiewright@hotmail.com,07686827580,195 Queens Road,liverpool,H35 4DG,09-20-2009,Student,
CUST101580,Isabella,Thomas,Female,20-Mar-2000,isabella.thomas@yahoo.com,call me,188 Grange Road,Cambridg,J40 0WY,13.06.2009,Student,
CUST102625,Kai,Ali,Male,1949-04-08,kai_ali@hotmail.com,07967964691,68 Park Avenue,belfast,FU43 6ZO,05-17-2008,Employed,80392.39
CUST102393,Ruby,Jackson,Female,13/03/2002,rubyjackson@yahoo.com,07575840676,145 Chapel Street,NEWCASTLE,G55 3JZ,09-04-2016,Student,74715.29
CUST100096,Henry,Roberts,Male,20-Nov-1988,henryroberts@outlook.com,07716488107,130 Victoria Road,Edinburg,S40 3TH,16/08/2007,Employed,106441.91
CUST102184,Muhammad,Harrison,Male,04/06/1984,,07079632826,159 Mill Lane,OXFORD,ND2 6NO,24.10.2005,Self-Employed,127609.07
CUST100786,Ella,Martin,Female,28/11/1958,ella.martin@btinternet.com,07781258052,95 London Road,Brighton,I68 3CT,2009-01-05,Unemployed,24472.06
CUST100316, Logan  ,Ryan,Male,13/03/1983,logan.ryan@hotmail.com,07068332715,27 Queens Road,SOUTHAMPTON,N57 7XL,14/09/2007,Student,40513.96
CUST102145,Joshua,Edwards,Male,1952-10-02,joshua_edwards@btinternet.com,07401238896,11 London Road,Brighton,DZ39 1LS,28-Oct-2015,Retired,60853.32
CUST100052,Mia,Harrison,Female,09/09/2001,mia.harrison@outlook.com,07436854265,31 London Road,sheffield,G63 8LC,01-29-2006,Unemployed,15661.32
CUST100524,Isabella,Clark,Female,11/02/1981,isabella_clark@icloud.com,07465310133,142 Queens Road,manchester,D34 8DN,04-Sep-2014,Employed,106920.42
CUST102820,Noah,Kelly,Male,12-27-1999,noah.kelly@yahoo.com,07613876918,107 Church Lane,york,Z12 1LH,2006-07-25,Unemployed,127861.59
CUST100434,Sophia,Martin,Female,21-Dec-1959,sophia_martin@btinternet.com,07032173292,194 Orchard Way,Glasgow,P42 1CR,12-30-2013,Unemployed,67443.41
CUST102931,Isaac, Byrne ,Male,1951-08-04,isaacbyrne@btinternet.com,07234482129,189 Windsor Close,OXFORD,GZ27 1CE,2013-10-15,Employed,87070.73
CUST100410,Samuel,Thompson,Male,1957-06-04,samuel_thompson@hotmail.com,07496866234,146 The Grove,LIVERPOOL,SB4 3FP,21/08/2006,Retired,48934.77
CUST100235,Ruby,Lewis,Female,12/10/1976,rubylewis@yahoo.com,07697524242,38 Park Avenue,York,D21 8AC,19.06.2019,Self-Employed,125678.52
CUST101514,Olivia,Khan,Female,1994-05-23,olivia_khan@hotmail.com,07734650749,184 Station Road,belfast,J12 8FO,09-01-2017,,
CUST100288,   Isaac ,Begum,Male,28/02/1971,isaac.begum@outlook.com,07244951553,111 Manor Road,Brighton,E22 3TM,25/11/2018,Unemployed,64713.25
CUST101435,Sophia,Phillips,Female,14-Nov-1961,sophia_phillips@btinternet.com,07142021947,69 Kings Avenue,Birmingam,C43 5KQ,12-Aug-2013,Student,21997.43
CUST101505,Arthur,Hussain,Male,1977-05-08,arthurhussain@hotmail.com,07292884173,21 Victoria Road,bristol,CS52 4IL,24/01/2018,Employed,109849.65
CUST100190,Isabella,O'Connor,Female,1984-12-09,isabellao'connor@gmail.com,07926961824,60 Park Avenue,BRIGHTON,I32 0XI,03.07.2018,Unemployed,16558.36
CUST100124,Chloe,Patel,Female,01-08-1993,chloe.patel@btinternet.com,07555789371,168 Park Avenue,York,I32 7AD,04-08-2023,Unemployed,15895.83
CUST101042,Samuel,Williams ,Male,05-27-2000,samuelwilliams@icloud.com,07606817941,144 Manor Road,NEWCASTLE,CS83 2AL,03/08/2016,Unemployed,66839.95
CUST102907,Hannah,O'Connor,Female,20-May-1985,hannah.o'connor@icloud.com,N/A,11 Station Road,LONDON,HV41 2SU,17/05/2005,Employed,113522.01
CUST101900,Kai,Ali,Male,10/11/1974,,N/A,60 Chapel Street,London,ZB78 7DL,17/06/2019,Unemployed,
CUST102947,Aaron,Thomas,Male,04.06.1960,aaron.thomas@gmail.com,07018072327,168 Springfield Road,CARDIFF,XD42,10-12-2019,Employed,22642.2
CUST102186,Noah,Ahmed,Male,05-15-1995,,07623593743,186 Victoria Road,Cardiff,DS14 3ML,03/07/2018,Unemployed,72896.84
CUST101336,Jessica,James,Female,1974-03-20,jessica.james@gmail.com,074254,60 York Road,COVENTRY,QW34 5SH,06-01-2010,Self-Employed,
CUST100554,Aaron,Campbell,Male,01-Aug-1974,aaron.campbell@gmail.com,0044 7159591,188 High Street,Manchster,TC20 2WX,16.11.2024,Employed,96401.89
CUST102814,Leo,Carter,Male,18-May-1987,leo.carter@yahoo.com,07764934577,100 Market Street,coventry,E61 6PS,10-Jul-2016,Unemployed,28073.05
CUST101594,Olivia,Khan,Female,05-Jul-2002,oliviakhan@gmail.com,07885477679,187 Windsor Close,Cambridg,VQ88 3BL,03-22-2018,Student,76008.21
CUST100093,Katie,Thompson,Female,1952-09-22,katie.thompson@yahoo.com,07106048495,12 Church Lane,newcastle,FG86 4ZE,04-Apr-2021,Employed,116827.04
CUST102412,Kai,O'Brien,Male,24.10.1996,,07754627258,35 Springfield Road,birmingham,DM42 1ZY,12-31-2010,Employed,58553.82
CUST100141,Aaron,James,Male,06.07.1958,aaron.james@gmail.com,07022333554,145 Victoria Road,LEICESTER,NZ48 0JV,10.12.2008,Employed,105443.94
CUST100682,Megan,Clarke,Female,25-May-2005,megan_clarke@hotmail.com,07420765654,112 Mill Lane,coventry,O14 8EY,08.04.2023,Retired,71193.39
CUST101528,Thomas,Brown,Male,1993-05-11,,9975787,172 Church Lane,cardiff,OW30 7HS,17-Mar-2016,Self-Employed,46726.79
CUST101302,George,O'Connor,Male,03/05/1986,georgeo'connor@outlook.com,07388529403,167 York Road,SHEFFIELD,Z21 1LZ,13.08.2012,Employed,104091.27
CUST100687,Florence,Kelly,Female,02/08/1984,,07829105490,111 Kings Avenue,edinburgh,A69 1NA,21-Oct-2021,Unemployed,63080.94
CUST101924,Katie,Stewart,Female,18-Aug-1983,katie.stewart@btinternet.com,07709553761,155 Mill Lane,Manchester,AU63 6KZ,04-26-2005,Retired,28139.42
CUST100900,Logan,Watson,Male,2005-04-06,logan_watson@gmail.com,07304068397,138 High Street,Coventry,OE37 5JL,23.01.2010,Retired,105270.0
CUST100829,Chloe,King,Female,13/01/1964,,07550401602,180 Windsor Close,Cardiff,UT61 6RX,11-21-2007,Self-Employed,36624.15
CUST101030,Poppy,Harrison,Female,17.04.1998,poppy.harrison@gmail.com,07911393405,181 Queens Road,Bristol,Z39 1EI,03/08/2008,Self-Employed,32631.28
CUST100362,Ava,Byrne,Female,01-09-1969,avabyrne@icloud.com,07297202554,17 York Road,Sheffeld,DH20 8GF,14-Jun-2008,Student,61700.62
CUST100303,Dylan,Watson,Male,1951-09-11,dylan_watson@btinternet.com,07796472863,80 Grange Road,London,AD98 4XK,05/04/2023,Student,40521.45
CUST101751,Leo,   Lewis,Male,16-Aug-1997,,07119575570,166 Manor Road,Southampten,PM97 2EG,19/02/2018,Student,72503.86
CUST100597,Isla,Lee,Female,01/08/1972,isla_lee@btinternet.com,0044 7748514,9 Springfield Road,CAMBRIDGE,PR89 6MH,11-Jan-2014,Self-Employed,26576.41
CUST102940,Alice,Taylor,Female,21.10.1981,alice_taylor@outlook.com,07483547086,10 Elm Grove,bristol,L95 1EZ,13/09/2014,Self-Employed,45420.08
CUST102734,Lewis,Wilson,Male,16/11/1952,lewiswilson@icloud.com,07521437415,75 High Street,brighton,V21 3IT,10-Jan-2016,Employed,34567.64
CUST100200,Georgia,Cooper,Female,01.06.1972,,07455049226,93 London Road,manchester,V47 1MQ,07-Apr-2005,Student,114133.85
CUST102173,Victoria,Phillips,Female,24-Mar-1951,,07237997461,104 Chapel Street,NEWCASTLE,UL75 6PS,27.06.2017,Employed,103976.31
CUST102975,Jacob,Ryan,Male,10-13-1950,jacob_ryan@outlook.com,07846803338,82 Kings Avenue,york,M5 5VV,13.04.2017,Unemployed,
CUST100550, Ava   ,Jackson,Female,04.08.1949,avajackson@icloud.com,07224968319,116 Elm Grove,brighton,T18 6QY,12-18-2020,Unemployed,
CUST102991,Dylan,Turner,Other,01-26-1964,dylan_turner@icloud.com,07682521897,140 Victoria Road,Bristol,F50 5DN,31.01.2015,Unemployed,21762.1
CUST100578,Megan,Walker,Female,1984-10-02,megan_walker@icloud.com,07618819987,166 Market Street,LEICESTER,K41 1WP,29/07/2007,Unemployed,115538.48
CUST102635,Alfie,   Kaur,Male,18/12/1987,alfie.kaur@gmail.com,07115429561,178 High Street,BIRMINGHAM,L90 3XG,13/10/2024,Student,102096.73
CUST102609,Joseph,Ryan,Male,03/11/1946,josephryan@btinternet.com,07748489978,131 Windsor Close,MANCHESTER,KA68 9ZH,27.01.2020,Unemployed,116266.98
CUST102439,Millie,Morgan,Female,17.03.1955,milliemorgan@hotmail.com,07678838415,96 York Road,nottingham,D35 5TN,28-May-2022,Retired,79663.68
CUST101590,Connor,Robinson,Male,02-22-1987,connor_robinson@btinternet.com,07089734243,120 Park Avenue,LEEDS,WR45 3LG,05-26-2024,Retired,77915.76
CUST100801,Adam,Davies,Male,04/01/1989,adamdavies@btinternet.com,N/A,6 Chapel Street,York,GS13 4TA,2022-01-02,Unemployed,112352.38
CUST101494,Holly ,Wright,Female,1980-05-26,holly_wright@hotmail.com,07466424844,97 Orchard Way,Coventary,UZ92 1FS,2009-11-23,Student,108405.06
CUST101483,Finley,Evans,Male,17.10.2004,finley.evans@gmail.com,07789515071,65 York Road,Londn,JR90 6OH,01/04/2013,Self-Employed,105077.23
CUST102761,Samuel,Lewis,Male,07-Jan-1968,samuel.lewis@btinternet.com,07463159679,119 Grange Road,Manchster,V43 8ZB,17-Aug-2009,Unemployed,64702.96
CUST101962,Laura,James,Female,07-Oct-2002,laura_james@icloud.com,07876743841,102 York Road,Birmingham,PW37 8FA,05-25-2021,Student,75251.93
CUST101591,Mia,Ali,Female,21/10/1955,mia.ali@hotmail.com,call me,121 High Street,BRISTOL,B64 4OK,31-Aug-2008,Self-Employed,82623.12
CUST100591,Amelia,Hussain,Female,1951-04-01,ameliahussain@icloud.com,07289806145,183 Springfield Road,BELFAST,H24 9YG,29.03.2009,Retired,105723.6
CUST101652,David,Mitchell,Male,1975-11-14,david_mitchell@yahoo.com,07524106739,91 Windsor Close,Manchster,B6 2ZW,25.09.2015,Retired,52421.71
CUST100821,Jessica,Turner,Female,02-12-1957,jessica.turner@gmail.com,07445165738,75 Springfield Road,Birmingam,S71 2VU,2020-10-18,Employed,78991.92
CUST102135,Ava,Green,Female,1955-05-20,avagreen@btinternet.com,07056236900,154 Park Avenue,BIRMINGHAM,C91 5DJ,16/07/2017,Employed,
CUST101871,Lily,Ali,Female,04-23-1965,lily_ali@outlook.com,07120296503,6 York Road,OXFORD,E46 8BS,2022-12-05,Employed,
CUST101087,Daisy   ,Singh,Female,24/12/1947,daisy.singh@outlook.com,07836478434,60 Church Lane,BRIGHTON,H23 2AV,01-23-2017,Employed,60853.71
CUST100174,Kai,Jones,Male,14.05.1984,kai_jones@icloud.com,07278199510,173 Victoria Road,Bristol,SS7 8EA,2005-01-23,Student,65056.44
CUST101633,Isla,Ali,Female,01.12.1972,,07443909838,143 Chapel Street,coventry,CQ58 6RZ,06-Apr-2010,Unemployed,73387.28
CUST101796,Dylan,Martin,Male,10-03-1997,dylanmartin@icloud.com,07752253881,16 Orchard Way,Manchester,H62 6HG,06.11.2007,Employed,20954.72
CUST100022,Rachel,Hill,Female,09/11/1972,rachel.hill@outlook.com,07262453646,44 Station Road,cardiff,Z56 5QR,03-13-2006,Student,34648.47
CUST102515,Archie,James,Male,28/01/1961,archie.james@icloud.com,07XX 123456,126 York Road,nottingham,NK55 2HX,10.11.2024,Unemployed,84107.58
CUST101275,Alice,Wright,Female,1980-09-27,alicewright@btinternet.com,07867016632,198 Queens Road,sheffield,IW1 8ZH,15-Nov-2018,Employed,
CUST102344,Sophia,Lewis,Female,07-30-1999,sophia_lewis@gmail.com,07607095020,143 Church Lane,Coventry,S473,22.08.2014,Retired,118983.77
CUST102267,Grace,Baker,Female,02/10/1987,grace.baker@btinternet.com,07757849713,158 Chapel Street,Belfast,MJ7 4NO,03-01-2014,Student,93919.39
CUST101998,Sophia,Jackson,Female,1971-07-24,,07245644999,19 The Grove,SOUTHAMPTON,T79 5QM,19/04/2018,Self-Employed,93587.33
CUST100835,Emma,Hussain,Female,01-15-1984,emma.hussain@btinternet.com,077905,33 Manor Road,brighton,X429A,2010-06-15,Retired,53317.91
CUST101148,Lucy,King,Female,10-13-1987,,07992111137,152 Kings Avenue,Birmingam,DB63 0WE,11-29-2023,Unemployed,
CUST100246,Finley,Harrison,Male,06-27-1962,finleyharrison@yahoo.com,07568388079,167 Kings Avenue,SOUTHAMPTON,JP7 2XQ,15-Dec-2011,Unemployed,44754.28
CUST102463,Joseph, Ahmed ,Male,23-Apr-2002,joseph_ahmed@yahoo.com,07576268172,197 York Road,York,IP67 0IT,16-May-2012,Student,50713.07
CUST101525,Hannah,Baker,Female,30-Jan-1968,hannah_baker@btinternet.com,070155,16 Chapel Street,southampton,WD49 9LZ,03-Oct-2023,Self-Employed,28502.4
CUST100616,Archie,Davies,Male,16.01.2004,archie.davies@btinternet.com,07459330102,109 High Street,Cambridge,UY72 0GT,03-Jun-2020,Student,129587.37
CUST100057,Evie,O'Brien,Female,10-31-1982,evie_o'brien@outlook.com,07230745242,200 Chapel Street,leeds,PW86 6BC,2006-04-10,Employed,46503.61
CUST102423,Liam,Martin,Male,09-06-1947,liam_martin@yahoo.com,07021822818,140 Market Street,GLASGOW,RP49 2ML,23-Sep-2015,Self-Employed,118501.11
CUST102960,Adam,Taylor,Male,13/05/1954,adam.taylor@outlook.com,07993873604,50 Chapel Street,Newcastel,O74 3RY,10/01/2008,Self-Employed,26727.21
CUST100845,James, Morgan ,Male,04-23-1972,,07261267674,64 York Road,Edinburgh,G28 9XS,2013-02-20,Student,120291.31
CUST102848,David,O'Brien,Male,04-18-1950,david_o'brien@btinternet.com,07231678746,79 Elm Grove,belfast,DJ14 6VJ,27-Apr-2019,Unemployed,90125.21
CUST102191,Sophie,Lee,Female,25-Oct-1956,,07239575896,124 Park Avenue,Cambridge,JZ63 6YA,05/03/2015,Employed,62252.25
CUST101419,Emma,Moore,Female,1974-11-21,emma_moore@hotmail.com,07172987339,25 Green Lane,cardiff,PX41 2WC,05.03.2017,Self-Employed,97598.33
CUST101019,Grace,Lewis,Female,16-Apr-1982,gracelewis@icloud.com,07743775443,187 Kings Avenue,nottingham,EU54 5EB,11-Nov-2017,Employed,129862.69
CUST101396,Chloe,Lee,Female,1991-05-04,chloe.lee@btinternet.com,07090160606,4 Chapel Street,leicester,NL10 6XG,07-21-2015,Unemployed,41729.26
CUST102458,Noah,Wilson,Male,21.04.1971,noahwilson@icloud.com,N/A,50 Windsor Close,London,DA45 7MK,2023-09-08,Self-Employed,98046.24
CUST101827,Oliver,Martin,Male,26/09/1958,olivermartin@gmail.com,07030868861,38 Green Lane,BRIGHTON,CO20 5SC,21.12.2021,Retired,35518.56
CUST101771,Zara,Wilson,Female,08-29-1966,zara_wilson@btinternet.com,07114565967,119 Elm Grove,Belfast,N21 6VM,02.10.2009,Employed,113340.12
CUST101062,Ruby,O'Brien,Female,02.12.1985,,07717242294,194 Victoria Road,Glasgow,NE24 1OV,01-15-2017,Employed,36304.64
CUST100730,Charlotte,Evans,Female,08-22-1964,charlotte.evans@gmail.com,07183734537,117 Green Lane,EDINBURGH,BB19 6HB,16.01.2015,Employed,80046.79
CUST100261,Victoria,O'Connor,Female,03-20-1997,victoriao'connor@gmail.com,07691963555,64 Grange Road,london,ER92 2SJ,30-Sep-2008,Self-Employed,122382.56
CUST101260,David,Watson,Male,25.10.1948,david_watson@gmail.com,07048004524,91 Springfield Road,brighton,X25 9BK,02-25-2017,Retired,97346.4
CUST103097,Sophia,Moore,Female,1987-01-03,sophia.moore@icloud.com,07051746838,55 Queens Road,Birmingam,WD2 0TC,27-Nov-2014,Self-Employed,102178.77
CUST101243,Samuel ,Hughes,Male,05-07-1964,samuelhughes@btinternet.com,07991079852,154 Elm Grove,bristol,LS25 0UM,2014-03-18,Employed,40359.23
CUST101717,Oliver,O'Connor,Male,05-18-1960,oliver.o'connor@outlook.com,07721904776,49 Manor Road,Oxford,Q21 2XM,2008-08-25,Student,86140.39
CUST100556,Ava,Patel,Female,18/12/1960,avapatel@yahoo.com,15330,54 Springfield Road,NEWCASTLE,L77 7XX,28-Jul-2020,Employed,57735.44
CUST101623,George,Harris,Male,07-Jan-1958,george.harris@yahoo.com,07180605972,94 Elm Grove,Belfast,ID43 8HT,2024-04-16,Self-Employed,122810.93
CUST103113,Isla,Patel,Female,07-07-1981,ISLA_PATEL@YAHOO.COM,07422252219,106 Chapel Street,LEEDS,I81 5KB,05-22-2013,Employed,39862.8
CUST102256,Alfie,Clarke,Male,01/03/2001,alfieclarke@gmail.com,07773308095,77 The Grove,oxford,E48 1II,27.11.2016,Student,75376.51
CUST101674,Emily,Hussain,Female,12-27-1990,emily_hussain@gmail.com,07839164349,158 Church Lane,cardiff,LU80 0PD,19.06.2022,Employed,
CUST101960,Daisy,Clark,Female,18.02.1960,daisy_clark@outlook.com,07012357952,15 Park Avenue,Leeds,JU88 9FS,20.05.2018,Student,33038.29
CUST101141,Arthur,Carter,Male,23-May-1968,arthur_carter@btinternet.com,0044 7385390,164 Kings Avenue,GLASGOW,AJ87 4FQ,21.04.2008,Employed,66187.81
CUST102711,Leo,Wilson,Male,07/04/1989,leowilson@icloud.com,07672215689,132 Mill Lane,Belfast,OM89 8TW,2007-09-24,Student,120505.27
CUST102905,Jessica,Turner,Female,08-Jul-1974,jessica_turner@gmail.com,07536493259,34 Windsor Close,Coventry,A62 1MR,11-05-2024,Retired,59061.27
CUST102680,William,Martin,Male,02-24-1991,,N/A,122 Windsor Close,leeds,AF91 0ED,2013-09-19,Retired,74076.66
CUST102032,Lily,Morgan,Female,18.11.1963,lily_morgan@outlook.com,07192010847,27 Green Lane,Manchester,GI46 4RE,21/12/2019,Self-Employed,112992.78
CUST102132,Oliver,Hussain,Male,2005-01-11,,07788749116,90 York Road,Leeds,DX92 5JD,08-06-2019,Student,24908.39
CUST101144,Megan,Carter,Female,05-Jun-1970,megan_carter@hotmail.com,07001793633,197 Grange Road,OXFORD,J24 0OG,2014-04-05,Employed,96811.25
CUST101154,James,Wilson,Male,1977-09-25,jameswilson@hotmail.com,07028437034,3 Victoria Road,OXFORD,Y46 8CJ,12/04/2022,Unemployed,49178.86
CUST101752,Ellie,Baker,Female,10-11-1970,ellie_baker@btinternet.com,07409072963,163 Church Lane,leicester,ZG10 8WF,31/10/2011,Student,24575.32
CUST100518,Daisy,Mitchell,Female,10-23-1966,daisy_mitchell@btinternet.com,07903053457,98 Chapel Street,CAMBRIDGE,M20 7EA,12.06.2017,Unemployed,126158.71
CUST101175,Isla,Patel,Female,07-07-1981,isla_patel@yahoo.com,N/A,106 Chapel Street,LEEDS,I81 5KB,05-22-2013,Employed,39862.8
CUST100753,James,Cooper,Male,04/07/1975,james.cooper@yahoo.com,07703226102,59 Springfield Road,Oxford,ZL4 2NT,20-Jan-2012,Retired,68430.55
CUST100959,Edward,White,Male,24-Jul-1970,edward_white@outlook.com,07859066992,147 Springfield Road,nottingham,WW75 2ND,01/09/2013,Unemployed,111059.3
CUST100211,Connor,Green,Male,06.01.1973,connorgreen@icloud.com,07841297479,185 Market Street,EDINBURGH,U69 1FU,2017-08-08,Unemployed,40332.39
CUST101859,Megan,Khan,Female,04/04/1995,megankhan@gmail.com,07039620133,85 Springfield Road,birmingham,EU91 5VA,12-Feb-2008,Unemployed,27573.54
CUST101228,Holly,Roberts,Female,09/02/1991,holly.roberts@outlook.com,07570944803,1 The Grove,birmingham,BH31 2LV,11.10.2006,Student,102067.37
CUST102984,Ethan,Baker,Male,15/10/2002,ethanbaker@icloud.com,07822922228,181 York Road,Coventary,SA67 7TG,21-Apr-2010,Self-Employed,128028.16
CUST101152,Henry,Davies,Male,20/12/1986,henrydavies@yahoo.com,07285871714,97 Orchard Way,LEEDS,DW99 9UH,12-May-2015,Unemployed,108565.84
CUST100231,Jessica,Walker,Female,04-Nov-1983,,07616805788,57 The Grove,Cambridg,KI25 3MC,2024-12-11,Employed,44132.34
